trans_date_trans_time,category,amt,gender,city_pop,dob,is_fraud,trans_year,age,age_group,Region,is_weekend,day_period,trans_month,job_sector
2019-11-26 20:14:05,11,239.25,1,381459,1974,0,0,45,2,0,0,1,9,8
2019-02-22 03:56:38,12,87.39,1,861,1960,0,0,59,2,4,1,3,3,0
2019-12-09 17:04:29,5,75.35,1,970,1993,0,0,26,1,2,0,1,2,2
2019-10-20 15:46:54,6,87.85,1,68211,1941,0,0,78,3,4,1,0,10,8
2020-03-08 01:22:08,8,9.86,1,32891,1987,0,1,33,1,4,1,3,7,6
2020-03-18 01:29:48,4,105.98,0,241,1980,0,1,40,2,3,0,3,7,8
2019-01-04 17:54:42,6,68.93,1,601723,1970,0,0,49,2,4,1,1,4,8
2020-02-26 18:01:38,6,85.52,1,1970,1949,0,1,71,3,2,0,1,3,8
2020-05-21 15:21:53,6,30.89,1,31515,1971,0,1,49,2,1,0,0,8,8
2019-12-22 15:51:42,6,32.68,0,516,1966,0,0,53,2,1,1,0,2,4
2020-02-17 13:13:27,5,86.38,0,7155,1977,0,1,43,2,4,0,0,3,8
2019-10-22 22:24:38,6,24.63,1,15269,1993,0,0,26,1,2,0,3,10,8
2019-07-16 10:04:25,12,2.22,0,31970,1935,0,0,84,3,4,0,2,5,7
2019-02-18 09:15:48,12,1.53,0,1925,1966,0,0,53,2,4,0,2,3,4
2019-07-08 03:37:20,9,69.53,0,11256,1972,0,0,47,2,0,0,3,5,8
2019-12-08 23:53:25,12,3.44,0,6120,1976,0,0,43,2,2,1,3,2,8
2019-11-17 05:47:10,2,95.22,1,5901,1972,0,0,47,2,4,1,3,9,8
2020-04-28 11:53:59,12,127.09,1,928,1985,0,1,35,1,1,0,2,0,7
2019-04-20 05:51:08,4,96.38,1,795,1986,0,0,33,1,1,0,3,0,8
2019-09-19 19:30:08,13,3.38,0,932,1954,0,0,65,3,4,0,1,11,3
2019-04-15 14:04:35,5,24.45,0,34496,1970,0,0,49,2,2,0,0,0,8
2019-02-12 12:15:48,13,298.62,1,673342,1967,0,0,52,2,1,0,2,3,7
2019-09-08 16:21:54,12,9.89,1,2870,1999,0,0,20,1,4,1,1,11,2
2019-04-17 05:43:53,11,8.97,1,1063,1928,0,0,91,3,1,0,3,0,1
2019-09-15 04:48:20,4,201.9,0,107941,1991,0,0,28,1,0,1,3,11,8
2019-05-29 12:08:18,7,15.29,1,46944,1942,0,0,77,3,4,0,2,8,1
2020-01-18 13:14:02,5,63.53,1,237282,1961,0,1,59,2,4,0,0,4,8
2020-05-30 11:14:54,11,7.51,0,75903,1957,0,1,63,3,1,0,2,8,8
2019-07-22 04:01:45,11,179.13,0,5726,1947,0,0,72,3,4,0,3,5,7
2019-02-03 19:43:52,13,4.68,1,1506,1960,0,0,59,2,2,1,1,3,9
2019-08-26 12:51:45,0,72.5,0,642,1946,0,0,73,3,4,0,2,1,4
2020-03-01 12:23:49,6,3.15,0,642,1946,0,1,74,3,4,1,2,7,4
2020-02-05 00:19:48,8,151.35,1,663,1969,0,1,51,2,4,0,3,3,8
2019-10-16 17:58:11,1,16.0,0,722,1990,0,0,29,1,2,0,1,10,8
2019-12-23 16:20:05,11,24.94,1,4471,1973,0,0,46,2,4,0,1,2,8
2019-12-30 06:48:03,4,70.99,1,55581,1972,0,0,47,2,4,0,2,2,1
2019-03-11 15:42:22,10,72.11,1,595,1979,0,0,40,2,4,0,0,7,8
2019-03-15 00:06:01,2,67.13,1,1261,1972,0,0,47,2,4,1,3,7,8
2019-08-29 23:41:52,12,9.61,0,530,1989,0,0,30,1,4,0,3,1,8
2019-07-17 20:13:41,5,13.96,1,20478,1997,0,0,22,1,4,0,1,5,4
2020-02-09 04:30:17,9,3.11,0,2856,1926,0,1,94,3,4,1,3,3,8
2019-10-08 05:34:14,12,4.01,0,13717,1949,0,0,70,3,4,0,3,10,8
2019-12-28 11:50:23,2,40.55,0,2435,1967,0,0,52,2,4,0,2,2,8
2020-03-01 23:34:57,1,79.05,0,222,1963,0,1,57,2,4,1,3,7,8
2020-02-27 18:19:42,6,34.94,1,21635,2001,0,1,19,1,1,0,1,3,8
2020-03-28 20:14:11,11,9.99,0,59744,1984,0,1,36,2,4,0,1,7,4
2020-01-05 09:51:33,3,34.26,1,27020,1986,0,1,34,1,1,1,2,4,5
2019-08-03 19:06:57,1,53.72,1,110,1973,0,0,46,2,3,0,1,1,8
2019-08-10 12:32:05,11,6.27,0,718,1985,0,0,34,1,4,0,2,1,8
2019-05-25 20:27:38,6,27.99,0,4056,1990,0,0,29,1,2,0,1,8,8
2020-04-23 13:41:46,6,5.91,1,32891,1987,0,1,33,1,4,0,0,0,6
2019-02-22 22:06:32,6,37.03,1,5211,1987,0,0,32,1,1,1,3,3,8
2019-04-03 10:53:31,12,24.05,0,276002,1934,0,0,85,3,4,0,2,0,8
2019-05-31 20:05:32,10,11.21,0,149,1978,0,0,41,2,0,1,1,8,1
2020-01-07 02:35:00,4,89.79,0,1334,1986,0,1,34,1,2,0,3,4,8
2020-04-19 19:55:13,11,459.54,1,5901,1972,0,1,48,2,4,1,1,0,8
2019-08-17 18:31:45,12,2.22,0,165556,1997,0,0,22,1,4,0,1,1,8
2019-07-19 06:00:37,2,64.38,0,67082,1970,0,0,49,2,4,1,2,5,8
2019-07-28 05:23:21,9,3.64,1,2661,1948,0,0,71,3,1,1,3,5,7
2019-11-04 16:46:51,11,8.81,1,47249,1980,0,0,39,2,2,0,1,9,1
2019-07-09 13:53:09,12,43.8,0,5895,1975,0,0,44,2,2,0,0,5,8
2019-06-26 20:36:21,6,37.0,0,3684,1981,0,0,38,2,0,0,1,6,8
2019-01-17 09:40:39,3,19.63,0,1423,1998,0,0,21,1,1,0,2,4,8
2019-11-30 16:58:07,6,27.1,0,4056,1990,0,0,29,1,2,0,1,9,8
2019-09-13 10:42:26,4,42.36,1,564,1996,0,0,23,1,4,1,2,11,2
2020-02-17 23:21:56,6,3.49,0,2856,1926,0,1,94,3,4,0,3,3,8
2019-07-18 23:42:23,6,48.58,0,18128,1990,0,0,29,1,4,0,3,5,4
2019-06-16 19:33:04,7,28.83,1,1383,1966,0,0,53,2,4,1,1,6,8
2019-12-12 13:20:05,12,5.84,0,13973,1981,0,0,38,2,1,0,0,2,7
2019-10-27 20:55:06,6,58.27,0,4575,1991,0,0,28,1,4,1,1,10,8
2019-04-20 08:36:19,12,129.06,1,2054,1976,0,0,43,2,2,0,2,0,4
2019-02-05 06:02:52,9,27.45,0,5760,1978,0,0,41,2,1,0,2,3,8
2019-04-22 04:22:27,4,53.32,1,27020,1986,0,0,33,1,1,0,3,0,5
2019-03-29 09:54:13,4,60.59,1,23727,1982,0,0,37,2,1,1,2,7,8
2020-06-09 18:38:20,12,2.99,1,4354,1994,0,1,26,1,2,0,1,6,1
2019-08-18 22:48:38,13,3.88,1,32891,1987,0,0,32,1,4,1,3,1,6
2019-06-07 20:08:42,1,98.92,0,1363,1940,0,0,79,3,4,1,1,6,6
2019-07-20 02:58:20,12,3.94,1,60,1942,0,0,77,3,0,0,3,5,8
2019-02-17 09:54:13,8,3.6,1,5196,1978,0,0,41,2,1,1,2,3,3
2019-03-29 05:20:33,3,60.29,0,302,1990,0,0,29,1,3,1,3,7,4
2019-08-02 09:31:48,2,65.85,1,640470,1966,0,0,53,2,4,1,2,1,7
2019-04-06 21:24:19,6,25.15,1,207410,1984,0,0,35,1,4,0,3,0,8
2019-05-03 09:49:44,8,270.65,0,1412,1970,0,0,49,2,4,1,2,8,4
2020-06-14 03:29:44,2,55.6,1,2443,1941,0,1,79,3,4,1,3,6,2
2019-12-22 06:03:13,2,61.26,0,5875,1992,0,0,27,1,4,1,2,2,8
2019-07-04 04:27:48,11,6.29,0,104,1927,0,0,92,3,2,0,3,5,2
2019-10-24 11:01:14,0,34.1,0,2856,1926,0,0,93,3,4,0,2,10,8
2019-10-26 22:38:42,6,118.91,0,10295,1997,0,0,22,1,4,0,3,10,8
2019-11-17 17:18:04,10,22.92,1,2290,1945,0,0,74,3,4,1,1,9,3
2019-07-28 18:12:44,11,2.72,0,1617,1990,0,0,29,1,1,1,1,5,8
2019-09-28 19:53:26,10,125.52,1,218,1995,0,0,24,1,3,0,1,11,8
2019-04-01 10:43:38,11,93.71,1,277,1985,0,0,34,1,3,0,2,0,8
2019-05-23 21:51:08,6,20.9,1,1022298,1976,0,0,43,2,1,0,3,8,4
2020-05-06 11:42:16,4,105.62,0,1679,1986,0,1,34,1,4,0,2,8,3
2019-09-14 14:12:04,11,44.05,0,26551,1977,0,0,42,2,4,0,0,11,8
2019-02-17 19:49:19,1,7.64,0,540,1983,0,0,36,2,4,1,1,3,1
2019-07-23 10:43:35,12,153.22,1,1453,1974,0,0,45,2,2,0,2,5,8
2020-05-17 02:11:50,8,17.75,1,23045,1958,0,1,62,3,2,1,3,8,7
2019-07-07 03:21:20,9,82.58,0,6951,1985,0,0,34,1,1,1,3,5,3
2019-08-09 17:41:08,0,18.17,1,1892,1956,0,0,63,3,2,1,1,1,1
2019-10-26 12:10:12,6,1.64,1,76,1955,0,0,64,3,1,0,2,10,1
2020-04-04 17:29:02,10,71.02,0,1051,1976,0,1,44,2,4,0,1,0,8
2020-02-24 10:38:50,4,89.57,1,55345,1948,0,1,72,3,4,0,2,3,8
2019-12-09 00:38:19,8,663.08,0,42817,1982,0,0,37,2,0,0,3,2,0
2019-08-18 19:34:02,7,38.68,1,595,1979,0,0,40,2,4,1,1,1,8
2019-12-08 04:21:04,9,218.36,0,78968,1968,0,0,51,2,1,1,3,2,8
2019-06-16 09:44:52,11,109.04,1,1946,1990,0,0,29,1,2,1,2,6,8
2019-06-19 10:52:45,0,10.77,1,389246,1969,0,0,50,2,3,0,2,6,8
2019-05-14 23:55:06,0,34.96,0,969,1954,0,0,65,3,4,0,3,8,3
2019-12-22 14:04:11,7,50.82,0,5989,1967,0,0,52,2,4,1,0,2,8
2019-01-03 16:56:01,11,3.05,0,88735,1988,0,0,31,1,4,0,1,4,8
2019-04-01 20:50:44,10,81.28,0,3289,1933,0,0,86,3,4,0,1,0,0
2020-06-15 14:41:04,0,83.66,1,1453,1974,0,1,46,2,2,0,0,6,8
2019-02-25 12:32:14,6,2.39,1,5732,1945,0,0,74,3,4,0,2,3,8
2020-05-26 01:28:43,12,9.87,1,192,1964,0,1,56,2,3,0,3,8,1
2020-04-04 17:41:35,7,22.24,1,695,1954,0,1,66,3,1,0,1,0,8
2019-12-22 20:25:43,12,6.45,0,1766,1976,0,0,43,2,4,1,1,2,8
2020-02-22 18:10:21,12,104.82,0,2408,1997,0,1,23,1,4,0,1,3,4
2019-12-19 07:39:08,2,52.62,0,1178,1951,0,0,68,3,4,0,2,2,8
2019-02-01 19:37:21,1,4.72,1,48194,1990,0,0,29,1,4,1,1,3,8
2019-12-21 18:42:32,0,86.33,1,1126,1980,0,0,39,2,1,0,1,2,7
2020-01-01 04:13:32,9,74.6,0,270712,1972,0,1,48,2,4,0,3,4,8
2020-06-15 06:08:51,8,1.25,0,19685,1984,0,1,36,2,4,0,2,6,8
2019-01-26 10:18:11,12,6.31,1,640470,1966,0,0,53,2,4,0,2,4,7
2019-08-10 17:28:32,7,27.79,0,42384,1992,0,0,27,1,3,0,1,1,2
2019-10-29 07:14:24,8,20.05,0,525713,1992,0,0,27,1,3,0,2,10,8
2019-10-13 14:53:34,5,21.06,1,804,1965,0,0,54,2,2,1,0,10,0
2019-07-21 15:26:02,7,5.39,0,4542,1998,0,0,21,1,2,1,0,5,6
2019-07-27 08:41:02,4,69.49,1,409656,1985,0,0,34,1,1,0,2,5,7
2020-05-16 06:56:08,4,197.91,0,4074,1975,0,1,45,2,4,0,2,8,8
2020-03-06 02:08:46,8,3.53,0,2078,1963,0,1,57,2,3,1,3,7,8
2020-02-19 18:55:38,11,1.64,0,4090,1977,0,1,43,2,4,0,1,3,8
2019-12-06 23:35:23,5,76.47,1,95,1994,0,0,25,1,1,1,3,2,4
2019-08-11 12:54:57,1,91.6,0,320420,1975,0,0,44,2,3,1,2,1,4
2019-12-12 19:30:58,11,9.78,0,3458,1985,0,0,34,1,1,0,1,2,0
2020-03-19 07:03:21,4,110.59,1,741,1986,0,1,34,1,4,0,2,7,6
2019-01-16 17:52:54,11,6.16,0,320420,1975,0,0,44,2,3,0,1,4,4
2020-05-25 23:41:26,11,4.42,0,8874,2000,0,1,20,1,3,0,3,8,8
2019-06-24 04:48:55,2,63.83,1,4593,1940,0,0,79,3,1,0,3,6,8
2020-02-22 04:52:45,12,146.64,1,970,1993,0,1,27,1,2,0,3,3,2
2020-03-03 00:17:08,9,32.87,1,1645,1976,0,1,44,2,3,0,3,7,8
2019-12-09 12:33:57,6,35.76,0,1789,1982,0,0,37,2,1,0,2,2,2
2019-11-28 19:12:36,5,8.11,1,3996,1977,0,0,42,2,4,0,1,9,8
2019-05-01 17:02:46,7,7.61,1,564,1996,0,0,23,1,4,0,1,8,2
2019-12-13 14:26:50,7,56.29,1,477,1988,0,0,31,1,2,1,0,2,4
2019-08-08 11:30:33,9,23.09,0,151022,1939,0,0,80,3,2,0,2,1,8
2019-07-10 18:11:24,5,14.73,1,43102,1950,0,0,69,3,4,0,1,5,8
2019-10-09 04:49:17,4,126.6,0,513,1976,0,0,43,2,4,0,3,10,1
2019-01-29 18:19:57,7,43.08,1,341,1978,0,0,41,2,1,0,1,4,4
2019-12-28 17:22:55,11,6.84,1,48194,1990,0,0,29,1,4,0,1,2,8
2020-05-31 19:41:06,6,20.67,1,171170,1963,0,1,57,2,0,1,1,8,4
2020-05-31 13:44:08,5,71.76,0,61,1939,0,1,81,3,3,1,0,8,7
2019-04-18 02:45:53,4,195.49,0,4056,1990,0,0,29,1,2,0,3,0,8
2019-02-23 10:17:53,0,10.16,1,46944,1942,0,0,77,3,4,0,2,3,1
2020-03-20 20:16:15,1,2.67,0,888,1988,0,1,32,1,1,1,1,7,6
2019-11-04 00:29:02,8,9.69,1,2661,1948,0,0,71,3,1,0,3,9,7
2020-06-10 22:58:22,9,1526.93,0,722,1990,0,1,30,1,2,0,3,6,8
2019-08-14 19:03:53,7,80.06,0,6460,1959,0,0,60,2,2,0,1,1,0
2019-11-30 13:40:44,12,8.48,0,31394,1996,0,0,23,1,1,0,0,9,3
2019-08-25 11:42:51,4,41.55,1,48194,1990,0,0,29,1,4,1,2,1,8
2020-05-13 12:50:35,10,112.41,0,59744,1984,0,1,36,2,4,0,2,8,4
2019-09-16 10:05:22,8,7.27,1,532,1956,0,0,63,3,1,0,2,11,1
2019-10-03 11:22:19,4,139.1,0,1178,1951,0,0,68,3,4,0,2,10,8
2019-08-06 22:17:47,5,64.59,0,6841,1999,0,0,20,1,4,0,3,1,8
2020-03-29 03:05:21,8,87.25,1,71335,1994,0,1,26,1,4,1,3,7,8
2019-04-08 04:34:46,2,72.2,0,67082,1970,0,0,49,2,4,0,3,0,8
2019-06-25 19:23:57,1,25.45,1,663,1969,0,0,50,2,4,0,1,6,8
2020-04-12 13:53:26,11,6.7,1,972,1997,0,1,23,1,2,1,0,0,7
2019-11-19 22:06:32,6,91.21,1,782,1982,0,0,37,2,4,0,3,9,1
2020-06-13 07:08:09,11,6.39,1,1897,1953,0,1,67,3,4,0,2,6,8
2020-04-05 13:10:56,10,101.37,0,186140,1983,0,1,37,2,4,1,0,0,1
2019-01-06 07:22:28,2,46.74,0,1271,1958,0,0,61,3,2,1,2,4,8
2019-09-23 02:51:19,2,59.55,1,238602,1993,0,0,26,1,4,0,3,11,8
2020-03-30 10:30:24,4,108.34,1,258,1961,0,1,59,2,3,0,2,7,1
2019-04-27 17:29:41,6,74.96,0,4161,1957,0,0,62,3,3,0,1,0,7
2020-03-18 11:29:22,9,34.53,0,3495,1988,0,1,32,1,4,0,2,7,5
2019-07-08 23:53:29,5,35.65,0,493,1940,0,0,79,3,1,0,3,5,8
2020-03-10 12:24:51,6,18.09,1,1241364,1959,0,1,61,3,0,0,2,7,2
2019-10-02 20:35:39,1,7.38,0,1725,1967,0,0,52,2,0,0,1,10,7
2019-06-05 08:59:50,11,12.67,1,2208,1961,0,0,58,2,1,0,2,6,3
2019-06-24 11:00:14,4,61.52,1,128715,1995,0,0,24,1,1,0,2,6,6
2019-02-04 14:11:44,5,4.88,1,4081,1938,0,0,81,3,1,0,0,3,4
2020-05-07 20:01:46,7,12.83,1,5196,1978,0,1,42,2,1,0,1,8,3
2020-06-06 19:39:47,12,1.08,0,2872,1987,0,1,33,1,5,0,1,6,4
2020-06-15 12:39:58,7,40.64,1,5548,1975,0,1,45,2,1,0,2,6,4
2019-03-25 06:23:09,12,29.96,0,78968,1968,0,0,51,2,1,0,2,7,8
2019-05-02 09:52:25,8,90.36,1,885,1988,0,0,31,1,4,0,2,8,1
2019-10-05 04:36:10,2,54.96,0,847,1996,0,0,23,1,2,0,3,10,4
2019-09-22 18:06:50,10,47.91,0,320420,1975,0,0,44,2,3,1,1,11,4
2019-07-28 14:19:44,5,9.39,1,2092,1962,0,0,57,2,1,1,0,5,8
2019-12-02 15:31:50,12,3.75,0,878,1974,0,0,45,2,1,0,0,2,4
2019-06-23 10:42:36,9,1.4,1,911,1970,0,0,49,2,4,1,2,6,8
2019-04-14 00:13:15,12,4.3,0,478,1960,0,0,59,2,1,1,3,0,4
2019-12-09 12:47:06,5,48.93,1,1831,1953,0,0,66,3,1,0,2,2,9
2020-05-23 18:20:54,5,135.68,1,76,1955,0,1,65,3,1,0,1,8,1
2019-01-13 06:14:41,4,123.1,0,1925,1966,0,0,53,2,4,1,2,4,4
2019-05-22 23:04:37,13,2.92,1,237282,1961,0,0,58,2,4,0,3,8,8
2019-10-27 15:31:43,6,135.12,0,2376,1973,0,0,46,2,2,1,0,10,8
2019-08-10 05:52:46,9,7.78,0,22191,1994,0,0,25,1,4,0,3,1,8
2020-03-06 12:29:37,12,9.16,0,10076,1977,0,1,43,2,4,1,2,7,8
2019-07-27 08:34:04,8,7.04,0,54287,1972,0,0,47,2,0,0,2,5,8
2019-04-21 23:38:06,5,39.57,0,149,1978,0,0,41,2,0,1,3,0,1
2020-02-13 01:19:08,11,85.31,1,741,1986,0,1,34,1,4,0,3,3,4
2019-06-03 23:27:14,9,239.63,1,111,2000,0,0,19,1,4,0,3,6,8
2019-07-06 12:27:31,5,156.5,0,1412,1970,0,0,49,2,4,0,2,5,4
2019-08-07 23:49:17,13,7.42,0,1075,1997,0,0,22,1,1,0,3,1,8
2019-10-09 11:55:21,3,69.34,0,16183,1977,0,0,42,2,4,0,2,10,3
2020-05-15 00:31:10,4,153.7,1,74,1944,0,1,76,3,4,1,3,8,2
2020-01-15 16:19:52,1,55.13,0,4575,1991,0,1,29,1,4,0,1,4,8
2019-12-29 12:19:23,5,104.48,1,4729,1982,0,0,37,2,4,1,2,2,8
2019-01-11 07:54:11,3,43.53,1,1700,2001,0,0,18,0,1,1,2,4,8
2020-01-19 22:10:53,10,28.75,0,186140,1983,0,1,37,2,4,1,3,4,1
2019-07-10 23:28:52,10,55.6,0,67082,1963,0,0,56,2,4,0,3,5,1
2019-03-13 17:05:03,0,68.55,1,123,1973,0,0,46,2,0,0,1,7,1
2019-03-09 07:46:59,8,78.87,1,124967,1980,0,0,39,2,2,0,2,7,1
2019-10-12 23:11:16,6,42.06,0,733,1994,0,0,25,1,1,0,3,10,9
2020-05-18 11:31:09,2,31.21,1,1666,1968,0,1,52,2,2,0,2,8,8
2019-03-28 17:17:01,12,65.47,0,525713,1992,0,0,27,1,3,0,1,7,8
2019-10-12 02:14:54,4,97.94,1,198,1978,0,0,41,2,2,0,3,10,4
2019-08-19 23:03:25,1,2.74,0,878,1974,0,0,45,2,1,0,3,1,4
2019-01-05 06:28:41,4,59.9,0,203571,1995,0,0,24,1,2,0,2,4,8
2019-07-10 16:30:01,6,82.36,1,291,1991,0,0,28,1,1,0,1,5,7
2020-03-01 21:51:35,10,13.71,1,744,1968,0,1,52,2,1,1,3,7,4
2019-12-09 00:01:52,8,1.7,1,206,1967,0,0,52,2,1,0,3,2,8
2020-06-20 03:15:35,4,93.39,1,140,1989,0,1,31,1,2,0,3,6,8
2019-12-25 10:47:28,4,118.97,0,2379,1971,0,0,48,2,2,0,2,2,4
2019-12-21 21:28:15,5,51.21,1,18182,1975,0,0,44,2,3,0,3,2,8
2019-08-26 17:35:17,5,41.13,0,4198,2001,0,0,18,0,4,0,1,1,8
2020-02-23 13:19:06,0,44.81,0,2435,1967,0,1,53,2,4,1,0,3,8
2019-03-26 09:46:17,4,63.73,1,76383,1985,0,0,34,1,2,0,2,7,1
2020-01-30 14:23:10,13,2.07,0,3688,1987,0,1,33,1,2,0,0,4,8
2019-09-15 05:12:56,8,4.78,0,19090,1929,0,0,90,3,4,1,3,11,8
2020-05-10 08:02:29,4,91.37,1,795,1986,0,1,34,1,1,1,2,8,8
2019-09-18 15:36:19,12,6.8,1,172817,1982,0,0,37,2,0,0,0,11,6
2019-05-09 17:08:34,6,62.71,1,741,1986,0,0,33,1,4,0,1,8,4
2020-03-01 16:49:18,12,7.09,0,1493,1985,0,1,35,1,4,1,1,7,8
2019-05-26 17:05:51,7,117.5,0,213,1972,0,0,47,2,2,1,1,8,1
2020-01-29 12:35:44,7,81.03,0,191096,1964,0,1,56,2,0,0,2,4,8
2019-09-01 05:44:29,4,80.84,1,5732,1945,0,0,74,3,4,1,3,11,8
2019-07-02 21:24:02,5,31.6,0,888,1988,0,0,31,1,1,0,3,5,6
2020-06-17 15:33:21,5,4.57,0,1689,1997,0,1,23,1,1,0,0,6,8
2020-01-28 14:26:24,6,28.23,1,233060,1972,0,1,48,2,4,0,0,4,8
2019-06-14 20:17:10,6,17.28,0,1166,1983,0,0,36,2,2,1,1,6,8
2019-08-20 09:15:04,4,116.87,0,9993,1962,0,0,57,2,2,0,2,1,2
2020-06-06 03:24:17,9,35.84,1,1195,1974,0,1,46,2,1,0,3,6,8
2019-12-29 12:17:20,5,51.63,1,129,1965,0,0,54,2,3,1,2,2,8
2020-02-05 10:15:40,3,37.04,0,647,1987,0,1,33,1,2,0,2,3,8
2019-11-10 06:17:56,2,77.22,0,31394,1996,0,0,23,1,1,1,2,9,3
2019-03-03 16:02:25,11,4.14,0,1228,1991,0,0,28,1,1,1,1,7,8
2019-10-19 10:38:42,2,59.87,1,190178,1973,0,0,46,2,4,0,2,10,6
2019-05-15 10:07:44,2,40.72,0,1078,1952,0,0,67,3,4,0,2,8,1
2019-06-22 16:17:52,11,4.45,0,836,1981,0,0,38,2,4,0,1,6,8
2020-06-01 17:14:07,10,59.35,1,1970,1949,0,1,71,3,2,0,1,6,8
2019-04-28 04:39:47,9,76.64,0,36438,1985,0,0,34,1,4,1,3,0,8
2019-09-06 20:28:29,1,83.55,1,348,1945,0,0,74,3,2,1,1,11,2
2019-12-04 09:38:00,4,90.88,1,1504,1993,0,0,26,1,1,0,2,2,4
2019-07-30 18:03:33,1,63.4,1,1645,1976,0,0,43,2,3,0,1,5,8
2019-07-13 10:29:29,2,48.5,1,95035,1987,0,0,32,1,4,0,2,5,8
2020-05-18 23:41:56,12,7.32,1,55581,1972,0,1,48,2,4,0,3,8,1
2019-02-09 10:53:31,3,41.23,0,1420,1965,0,0,54,2,0,0,2,3,4
2019-11-01 03:00:59,3,67.05,0,4542,1998,0,0,21,1,2,1,3,9,6
2019-04-14 22:27:20,6,1.24,1,276002,1979,0,0,40,2,4,1,3,0,1
2019-12-21 02:36:43,2,54.58,0,2263,1984,0,0,35,1,1,0,3,2,4
2019-08-16 12:47:19,10,49.22,0,9521,1977,0,0,42,2,4,1,2,1,8
2019-04-20 18:26:44,5,48.28,1,1831,1953,0,0,66,3,1,0,1,0,9
2019-07-18 10:22:33,4,39.94,1,172817,1982,0,0,37,2,0,0,2,5,6
2020-03-26 11:56:16,11,89.26,1,1261,1972,0,1,48,2,4,0,2,7,8
2019-04-21 22:33:38,11,2.23,0,165556,1997,0,0,22,1,4,1,3,0,8
2020-04-22 02:22:37,4,95.58,1,95,1994,0,1,26,1,1,0,3,0,4
2020-03-23 00:06:02,1,68.73,1,11253,1957,0,1,63,3,4,0,3,7,3
2019-11-08 17:13:03,11,22.34,0,54287,1972,0,0,47,2,0,1,1,9,8
2020-02-23 12:44:27,6,72.14,1,123,1973,0,1,47,2,0,1,2,3,1
2020-02-16 14:36:45,5,25.9,1,55581,1972,0,1,48,2,4,1,0,3,1
2020-03-19 14:35:53,8,16.09,0,836,1981,0,1,39,2,4,0,0,7,8
2019-03-20 05:13:28,11,104.51,0,1324,1926,0,0,93,3,4,0,3,7,9
2019-09-16 21:27:20,8,5.65,0,166081,1998,0,0,21,1,2,0,3,11,8
2019-12-20 19:19:27,5,63.72,0,1412,1970,0,0,49,2,4,1,1,2,4
2019-12-10 04:52:42,4,105.29,0,2328,1942,0,0,77,3,1,0,3,2,4
2019-11-14 16:57:01,7,152.81,0,878,1974,0,0,45,2,1,0,1,9,4
2019-09-24 20:01:14,10,3.97,1,1595797,1975,0,0,44,2,4,0,1,11,8
2019-12-27 20:20:30,5,58.33,1,30770,1993,0,0,26,1,2,1,1,2,4
2019-12-02 13:29:45,12,16.33,0,3684,1981,0,0,38,2,0,0,0,2,8
2019-01-19 15:19:27,5,24.47,1,76,1955,0,0,64,3,1,0,0,4,1
2020-05-08 19:34:54,11,11.81,0,878,1974,0,1,46,2,1,1,1,8,4
2020-01-01 06:29:29,2,57.37,0,23,1969,0,1,51,2,4,0,2,4,8
2019-06-26 20:23:03,12,4.51,1,238602,1993,0,0,26,1,4,0,1,6,8
2020-04-06 03:53:17,3,41.66,0,378909,1977,0,1,43,2,4,0,3,0,8
2020-05-18 13:13:43,7,238.16,0,478,1960,0,1,60,2,1,0,0,8,4
2019-09-21 04:21:58,2,82.29,1,140,1942,0,0,77,3,1,0,3,11,8
2019-02-10 07:47:16,2,78.38,0,12486,1934,0,0,85,3,4,1,2,3,8
2019-03-13 09:46:32,3,71.0,0,509,1980,0,0,39,2,1,0,2,7,8
2020-01-01 05:56:31,9,141.28,0,3684,1981,0,1,39,2,0,0,3,4,8
2020-04-02 06:01:18,9,165.65,1,9165,1963,0,1,57,2,1,0,2,0,8
2020-04-25 08:57:32,2,48.01,0,1684,1994,0,1,26,1,2,0,2,0,4
2020-05-06 13:05:25,10,5.45,1,571,1967,0,1,53,2,4,0,0,8,4
2019-07-23 05:57:35,4,136.35,0,899,1995,0,0,24,1,1,0,3,5,1
2019-12-11 21:12:08,6,61.6,0,7646,1988,0,0,31,1,1,0,3,2,9
2020-04-12 02:16:46,4,132.8,0,248,1968,0,1,52,2,1,1,3,0,8
2019-01-20 19:57:25,11,11.19,0,178,1983,0,0,36,2,4,1,1,4,8
2020-04-20 13:43:55,11,7.7,0,34882,1971,0,1,49,2,0,0,0,0,8
2019-02-17 02:38:53,4,117.04,0,3876,1960,0,0,59,2,4,1,3,3,6
2020-01-10 12:31:54,12,9.44,0,3343,1990,0,1,30,1,4,1,2,4,7
2020-06-02 13:24:50,9,330.52,1,33804,1991,0,1,29,1,4,0,0,6,8
2019-01-15 20:02:39,9,1.99,0,104,1989,0,0,30,1,0,0,1,4,8
2019-01-22 17:09:00,1,2.91,1,17867,1998,0,0,21,1,2,0,1,4,7
2019-03-03 03:50:21,2,60.83,0,1274,1949,0,0,70,3,2,1,3,7,4
2020-05-24 13:03:28,10,68.84,1,686,1980,0,1,40,2,4,1,0,8,4
2019-07-11 04:38:23,3,37.65,1,972,1997,0,0,22,1,2,0,3,5,7
2019-07-26 08:56:22,12,122.39,1,1988,1978,0,0,41,2,2,1,2,5,3
2019-07-17 16:04:37,7,28.75,0,5621,1973,0,0,46,2,4,0,1,5,8
2019-06-17 12:45:37,11,10.32,0,128354,1992,0,0,27,1,1,0,2,6,1
